FREQ	ID	CORRECTED_ID	NAME_AS_IN_TEXT	REGULAR_EXPRESSION
000000001	@PID000001469	@PIDXXXXXXXXX	 الفقيه أبو حفص عمر بن عبد الله بن سليمان الكندي نسبا والعتمي بلدا.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+أبو[ ~\n]+حفص[ ~\n]+عمر[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+بن[ ~\n]+سليمان[ ~\n]+الكندي[ ~\n]+نسبا[ ~\n]+والعتمي[ ~\n]+بلدا.
000000001	@PID000001468	@PIDXXXXXXXXX	 الفقيه البارع عبد الحميد بن عبد الرحمن بن عبد الحميد الحيلوتي نسبة إلى @T04 كورة حيلو وهو جبل @T12 ببلاد فارس.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+البارع[ ~\n]+عبد[ ~\n]+الحميد[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الرحمن[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الحميد[ ~\n]+الحيلوتي[ ~\n]+نسبة[ ~\n]+إلى[ ~\n]+@T04[ ~\n]+كورة[ ~\n]+حيلو[ ~\n]+وهو[ ~\n]+جبل[ ~\n]+@T12[ ~\n]+ببلاد[ ~\n]+فارس.
000000001	@PID000001467	@PIDXXXXXXXXX	 الفقيه الفضل أبو الحسن علي بن محمد الأصبحي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفضل[ ~\n]+أبو[ ~\n]+الحسن[ ~\n]+علي[ ~\n]+بن[ ~\n]+محمد[ ~\n]+الأصبحي
000000001	@PID000001466	@PIDXXXXXXXXX	 الفقيه أبو عبد الله محمد بن Milestone300 أبي بكر بن علي الجدائي نسبة إلى صقع PageV02P023 من @T01 الحبشة يقال له @T01 جداية بكسر الجيم ودال مهملة وألف بعدها ياء مثناة من تحت مفتوحة وآخرها هاء. وكان يعرف بالزيلعي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+أبو[ ~\n]+عبد[ ~\n]+الله[ ~\n]+محمد[ ~\n]+بن[ ~\n]+Milestone300[ ~\n]+أبي[ ~\n]+بكر[ ~\n]+بن[ ~\n]+علي[ ~\n]+الجدائي[ ~\n]+نسبة[ ~\n]+إلى[ ~\n]+صقع[ ~\n]+PageV02P023[ ~\n]+من[ ~\n]+@T01[ ~\n]+الحبشة[ ~\n]+يقال[ ~\n]+له[ ~\n]+@T01[ ~\n]+جداية[ ~\n]+بكسر[ ~\n]+الجيم[ ~\n]+ودال[ ~\n]+مهملة[ ~\n]+وألف[ ~\n]+بعدها[ ~\n]+ياء[ ~\n]+مثناة[ ~\n]+من[ ~\n]+تحت[ ~\n]+مفتوحة[ ~\n]+وآخرها[ ~\n]+هاء.[ ~\n]+وكان[ ~\n]+يعرف[ ~\n]+بالزيلعي
000000001	@PID000001465	@PIDXXXXXXXXX	 الفقيه الفاضل يوسف بن أبي بكر بن عبد الله بن محمد بن يحيى	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+يوسف[ ~\n]+بن[ ~\n]+أبي[ ~\n]+بكر[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+يحيى
000000001	@PID000001464	@PIDXXXXXXXXX	 مولانا الملك المسعود تاج الخلافة الحسن بن مولانا السلطان الملك المظفر شمس الدين يوسف بن عمر بن علي بن رسول	@P\d\d \w*[ ~\n]+مولانا[ ~\n]+الملك[ ~\n]+المسعود[ ~\n]+تاج[ ~\n]+الخلافة[ ~\n]+الحسن[ ~\n]+بن[ ~\n]+مولانا[ ~\n]+السلطان[ ~\n]+الملك[ ~\n]+المظفر[ ~\n]+شمس[ ~\n]+الدين[ ~\n]+يوسف[ ~\n]+بن[ ~\n]+عمر[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+رسول
000000001	@PID000001463	@PIDXXXXXXXXX	 السلطان الملك المنصور أيوب بن مولانا السلطان الملك المظفر يوسف بن عمر بن علي بن رسول	@P\d\d \w*[ ~\n]+السلطان[ ~\n]+الملك[ ~\n]+المنصور[ ~\n]+أيوب[ ~\n]+بن[ ~\n]+مولانا[ ~\n]+السلطان[ ~\n]+الملك[ ~\n]+المظفر[ ~\n]+يوسف[ ~\n]+بن[ ~\n]+عمر[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+رسول
000000001	@PID000001462	@PIDXXXXXXXXX	 الفقيه الفاضل عبد الرحمن بن محمد بن يحيى بن أبي الرجا	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+عبد[ ~\n]+الرحمن[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+يحيى[ ~\n]+بن[ ~\n]+أبي[ ~\n]+الرجا
000000001	@PID000001461	@PIDXXXXXXXXX	 الشيخ الصالح أحمد بن موسى بن عمر بن المبارك بن مسعود بن سالم بن سعد بن عمر بن علي.	@P\d\d \w*[ ~\n]+الشيخ[ ~\n]+الصالح[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+موسى[ ~\n]+بن[ ~\n]+عمر[ ~\n]+بن[ ~\n]+المبارك[ ~\n]+بن[ ~\n]+مسعود[ ~\n]+بن[ ~\n]+سالم[ ~\n]+بن[ ~\n]+سعد[ ~\n]+بن[ ~\n]+عمر[ ~\n]+بن[ ~\n]+علي.
000000001	@PID000001460	@PIDXXXXXXXXX	 المقري الفاضل إقبال.	@P\d\d \w*[ ~\n]+المقري[ ~\n]+الفاضل[ ~\n]+إقبال.
000000001	@PID000001459	@PIDXXXXXXXXX	 الفقيه الصالح أبو عبد الله محمد بن عمر العربقي بضم العين المهملة وفتح الراء نسبة إلى قرية من أعمال @T01 حسيس يقال لها @T01 العريق بضم العين المهملة وفتح الراء تصغير عرق.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+أبو[ ~\n]+عبد[ ~\n]+الله[ ~\n]+محمد[ ~\n]+بن[ ~\n]+عمر[ ~\n]+العربقي[ ~\n]+بضم[ ~\n]+العين[ ~\n]+المهملة[ ~\n]+وفتح[ ~\n]+الراء[ ~\n]+نسبة[ ~\n]+إلى[ ~\n]+قرية[ ~\n]+من[ ~\n]+أعمال[ ~\n]+@T01[ ~\n]+حسيس[ ~\n]+يقال[ ~\n]+لها[ ~\n]+@T01[ ~\n]+العريق[ ~\n]+بضم[ ~\n]+العين[ ~\n]+المهملة[ ~\n]+وفتح[ ~\n]+الراء[ ~\n]+تصغير[ ~\n]+عرق.
000000001	@PID000001458	@PIDXXXXXXXXX	 الفقيه الصالح أبو الخطاب عمر بن إبراهيم بن محمد بن حسين PageV02P019 النحلي.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+أبو[ ~\n]+الخطاب[ ~\n]+عمر[ ~\n]+بن[ ~\n]+إبراهيم[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+حسين[ ~\n]+PageV02P019[ ~\n]+النحلي.
000000001	@PID000001457	@PIDXXXXXXXXX	 الفقيه الصالح أبو اسحق بن الفقيه أحمد بن الفقيه إسماعيل بن محمد الحضرمي.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+أبو[ ~\n]+اسحق[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+إسماعيل[ ~\n]+بن[ ~\n]+محمد[ ~\n]+الحضرمي.
000000001	@PID000001456	@PIDXXXXXXXXX	 الفقيه الصالح أبو اسحق إبراهيم بن الفقيه أحمد بن الفقيه إسماعيل بن الحضرمي.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+أبو[ ~\n]+اسحق[ ~\n]+إبراهيم[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+إسماعيل[ ~\n]+بن[ ~\n]+الحضرمي.
000000001	@PID000001455	@PIDXXXXXXXXX	 بعده ابن أخيه الفقيه الفاضل أبو العباس أحمد بن يحيى بن إسماعيل بن محمد الحضرمي.	@P\d\d \w*[ ~\n]+بعده[ ~\n]+ابن[ ~\n]+أخيه[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+العباس[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+يحيى[ ~\n]+بن[ ~\n]+إسماعيل[ ~\n]+بن[ ~\n]+محمد[ ~\n]+الحضرمي.
000000001	@PID000001454	@PIDXXXXXXXXX	 الفقيه الصالح أبو العباس أحمد بن الأمام أبي الذبيح إسماعيل ابن محمد الحضرمي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+أبو[ ~\n]+العباس[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+الأمام[ ~\n]+أبي[ ~\n]+الذبيح[ ~\n]+إسماعيل[ ~\n]+ابن[ ~\n]+محمد[ ~\n]+الحضرمي
000000001	@PID000001453	@PIDXXXXXXXXX	 الفقيه الصالح عبد الصمد بن سعد بن علي بن إبراهيم.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+عبد[ ~\n]+الصمد[ ~\n]+بن[ ~\n]+سعد[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+إبراهيم.
000000001	@PID000001452	@PIDXXXXXXXXX	 الفقيه الفاضل عبد الرحمن بن الفقيه عبيد بن أحمد بن مسعود بن عليان بن هاشم الرحمي.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+عبد[ ~\n]+الرحمن[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+عبيد[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+مسعود[ ~\n]+بن[ ~\n]+عليان[ ~\n]+بن[ ~\n]+هاشم[ ~\n]+الرحمي.
000000001	@PID000001451	@PIDXXXXXXXXX	 الفقيه الفاضل عثمان بن أبي بكر بن سعيد بن أحمد المرادي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+عثمان[ ~\n]+بن[ ~\n]+أبي[ ~\n]+بكر[ ~\n]+بن[ ~\n]+سعيد[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+المرادي
000000001	@PID000001450	@PIDXXXXXXXXX	 الفقيه إبراهيم بن يحيى بن سالم بن سليمان بن الفضل بن محمد بن عبد الله الشهابي الكندي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+إبراهيم[ ~\n]+بن[ ~\n]+يحيى[ ~\n]+بن[ ~\n]+سالم[ ~\n]+بن[ ~\n]+سليمان[ ~\n]+بن[ ~\n]+الفضل[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+الشهابي[ ~\n]+الكندي
000000001	@PID000001449	@PIDXXXXXXXXX	 الفقيه أبو الخطاب عمر بن محمد بن مسعود الحجري	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+أبو[ ~\n]+الخطاب[ ~\n]+عمر[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+مسعود[ ~\n]+الحجري
000000001	@PID000001448	@PIDXXXXXXXXX	 الفقيه الفاضل أبو عبد الله محمد بن حسين	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+عبد[ ~\n]+الله[ ~\n]+محمد[ ~\n]+بن[ ~\n]+حسين
000000001	@PID000001447	@PIDXXXXXXXXX	 الفقيه الإمام العلامة أبو العباس أحمد بن علي بن عبد الله العامري الملقب جمال الدين	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الإمام[ ~\n]+العلامة[ ~\n]+أبو[ ~\n]+العباس[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+العامري[ ~\n]+الملقب[ ~\n]+جمال[ ~\n]+الدين
000000001	@PID000001446	@PIDXXXXXXXXX	 الفقيه الفاضل أبو محمد عبد الله بن اسعد الحديفي نسبة إلى قوم يقال لهم @P01 الاحدوف.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+محمد[ ~\n]+عبد[ ~\n]+الله[ ~\n]+بن[ ~\n]+اسعد[ ~\n]+الحديفي[ ~\n]+نسبة[ ~\n]+إلى[ ~\n]+قوم[ ~\n]+يقال[ ~\n]+لهم[ ~\n]+@P01[ ~\n]+الاحدوف.
000000001	@PID000001445	@PIDXXXXXXXXX	 الفقيه الفاضل عبد الرحمن بن أبي بكر بن شبا الشعبي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+عبد[ ~\n]+الرحمن[ ~\n]+بن[ ~\n]+أبي[ ~\n]+بكر[ ~\n]+بن[ ~\n]+شبا[ ~\n]+الشعبي
000000001	@PID000001444	@PIDXXXXXXXXX	 الفقيه الصالح محمد بن عمر بن حشيبر بضم الحاء المهملة وفتح الشين المعجمة وسكون المثناة من تحتها وكسر الباء الموحدة وآخره راء.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+محمد[ ~\n]+بن[ ~\n]+عمر[ ~\n]+بن[ ~\n]+حشيبر[ ~\n]+بضم[ ~\n]+الحاء[ ~\n]+المهملة[ ~\n]+وفتح[ ~\n]+الشين[ ~\n]+المعجمة[ ~\n]+وسكون[ ~\n]+المثناة[ ~\n]+من[ ~\n]+تحتها[ ~\n]+وكسر[ ~\n]+الباء[ ~\n]+الموحدة[ ~\n]+وآخره[ ~\n]+راء.
000000001	@PID000001443	@PIDXXXXXXXXX	 الفقيه الصالح موسى بن الفقيه الإمام العلامة أبي العباس أحمد بن موسى بن علي بن عجيل.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+موسى[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+الإمام[ ~\n]+العلامة[ ~\n]+أبي[ ~\n]+العباس[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+موسى[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+عجيل.
000000001	@PID000001442	@PIDXXXXXXXXX	 الفقيه الصالح إبراهيم بن الفقيه علي بن إبراهيم النحلي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+إبراهيم[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+علي[ ~\n]+بن[ ~\n]+إبراهيم[ ~\n]+النحلي
000000001	@PID000001441	@PIDXXXXXXXXX	 الإمام العلامة عبد المؤمن بن عبد الله بن راشد البارقي ثم التميمي	@P\d\d \w*[ ~\n]+الإمام[ ~\n]+العلامة[ ~\n]+عبد[ ~\n]+المؤمن[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+بن[ ~\n]+راشد[ ~\n]+البارقي[ ~\n]+ثم[ ~\n]+التميمي
000000001	@PID000001440	@PIDXXXXXXXXX	 الفقيه الفاضل أبو عبد الله محمد بن الحسن ابن أبي الرجا الجناب بن أبي القاسم الحميري.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+عبد[ ~\n]+الله[ ~\n]+محمد[ ~\n]+بن[ ~\n]+الحسن[ ~\n]+ابن[ ~\n]+أبي[ ~\n]+الرجا[ ~\n]+الجناب[ ~\n]+بن[ ~\n]+أبي[ ~\n]+القاسم[ ~\n]+الحميري.
000000001	@PID000001439	@PIDXXXXXXXXX	 الفقيه الصالح أبو إسحاق إبراهيم بن أبي بكر بن عمر الأحنف	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+أبو[ ~\n]+إسحاق[ ~\n]+إبراهيم[ ~\n]+بن[ ~\n]+أبي[ ~\n]+بكر[ ~\n]+بن[ ~\n]+عمر[ ~\n]+الأحنف
000000001	@PID000001438	@PIDXXXXXXXXX	 الفقيه الفاضل أبو محمد عبد الله بن الحسن بن عطية بن علي بن عطية الشعدري	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+محمد[ ~\n]+عبد[ ~\n]+الله[ ~\n]+بن[ ~\n]+الحسن[ ~\n]+بن[ ~\n]+عطية[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+عطية[ ~\n]+الشعدري
000000001	@PID000001437	@PIDXXXXXXXXX	 الفقيه الفاضل أبو الخطاب أحمد بن عمر الحميري	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+الخطاب[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+عمر[ ~\n]+الحميري
000000001	@PID000001436	@PIDXXXXXXXXX	 الفقيه الفاضل محمد بن عبد الله بن أبي السرور	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+محمد[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+بن[ ~\n]+أبي[ ~\n]+السرور
000000001	@PID000001435	@PIDXXXXXXXXX	 ابن عمه وهو الفقيه الفاضل أبو عبد الله محمد بن علي بن عبد الله بن Milestone300 محمد بن يوسف	@P\d\d \w*[ ~\n]+ابن[ ~\n]+عمه[ ~\n]+وهو[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+عبد[ ~\n]+الله[ ~\n]+محمد[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+بن[ ~\n]+Milestone300[ ~\n]+محمد[ ~\n]+بن[ ~\n]+يوسف
000000001	@PID000001434	@PIDXXXXXXXXX	 الفقيه الصالح محمد بن أبي الحسن بن احمد بن محمد بن عبد الله بن يوسف بن إبراهيم بن حسين بن حماد بن أبي الخل.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+محمد[ ~\n]+بن[ ~\n]+أبي[ ~\n]+الحسن[ ~\n]+بن[ ~\n]+احمد[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+بن[ ~\n]+يوسف[ ~\n]+بن[ ~\n]+إبراهيم[ ~\n]+بن[ ~\n]+حسين[ ~\n]+بن[ ~\n]+حماد[ ~\n]+بن[ ~\n]+أبي[ ~\n]+الخل.
000000001	@PID000001433	@PIDXXXXXXXXX	 الفقيه الصالح محمد بن إبراهيم بن سالم بن مقبل	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+محمد[ ~\n]+بن[ ~\n]+إبراهيم[ ~\n]+بن[ ~\n]+سالم[ ~\n]+بن[ ~\n]+مقبل
000000001	@PID000001432	@PIDXXXXXXXXX	 الفقيه الإمام أبو العباس أحمد بن الفقيه علي بن أحمد الحرازي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الإمام[ ~\n]+أبو[ ~\n]+العباس[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+علي[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+الحرازي
000000001	@PID000001431	@PIDXXXXXXXXX	 الفقيه البارع أبو الخطاب عمر بن أحمد بن عبد الله بن جعمان.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+البارع[ ~\n]+أبو[ ~\n]+الخطاب[ ~\n]+عمر[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+بن[ ~\n]+جعمان.
000000001	@PID000001430	@PIDXXXXXXXXX	 الفقيه الفاضل عبد الرحمن بن أحمد بن عبد الله بن محمد بن يوسف بن أبى الخل.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+عبد[ ~\n]+الرحمن[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+عبد[ ~\n]+الله[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+يوسف[ ~\n]+بن[ ~\n]+أبى[ ~\n]+الخل.
000000001	@PID000001429	@PIDXXXXXXXXX	 الفقيه الفاضل أبو عبد الله يحيى بن محمد بن يحيى بن الرخا ابن الحنان بن أبى القسم الحميري.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+عبد[ ~\n]+الله[ ~\n]+يحيى[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+يحيى[ ~\n]+بن[ ~\n]+الرخا[ ~\n]+ابن[ ~\n]+الحنان[ ~\n]+بن[ ~\n]+أبى[ ~\n]+القسم[ ~\n]+الحميري.
000000001	@PID000001428	@PIDXXXXXXXXX	 الفقيه الفاضل يوسف بن محمد بن مضمون.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+يوسف[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+مضمون.
000000001	@PID000001427	@PIDXXXXXXXXX	 وهي التي تسمى نبيلة.	@P\d\d \w*[ ~\n]+وهي[ ~\n]+التي[ ~\n]+تسمى[ ~\n]+نبيلة.
000000001	@PID000001426	@PIDXXXXXXXXX	 الجهة الكريمة جهة دار الدملؤة	@P\d\d \w*[ ~\n]+الجهة[ ~\n]+الكريمة[ ~\n]+جهة[ ~\n]+دار[ ~\n]+الدملؤة
000000001	@PID000001425	@PIDXXXXXXXXX	 الفقيه الفاضل أبو عفان عثمان بن محمد المعروف بالشرعبي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+عفان[ ~\n]+عثمان[ ~\n]+بن[ ~\n]+محمد[ ~\n]+المعروف[ ~\n]+بالشرعبي
000000001	@PID000001424	@PIDXXXXXXXXX	 أخوه محمد بن علي بن عمر	@P\d\d \w*[ ~\n]+أخوه[ ~\n]+محمد[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+عمر
000000001	@PID000001423	@PIDXXXXXXXXX	 الفقيه البارع المحقق منصور بن علي بن عمر بن إسماعيل بن زيد بن يحيى العزيزي لقبا الشعبي نسبا.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+البارع[ ~\n]+المحقق[ ~\n]+منصور[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+عمر[ ~\n]+بن[ ~\n]+إسماعيل[ ~\n]+بن[ ~\n]+زيد[ ~\n]+بن[ ~\n]+يحيى[ ~\n]+العزيزي[ ~\n]+لقبا[ ~\n]+الشعبي[ ~\n]+نسبا.
000000001	@PID000001422	@PIDXXXXXXXXX	 القاضي يعقوب بن أحمد بن الفاضل Milestone300 	@P\d\d \w*[ ~\n]+القاضي[ ~\n]+يعقوب[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+الفاضل[ ~\n]+Milestone300[ ~\n]+
000000001	@PID000001421	@PIDXXXXXXXXX	 الفقيه الصالح أبو إسحاق إبراهيم بن أحمد بن أسعد الأصبحي	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+أبو[ ~\n]+إسحاق[ ~\n]+إبراهيم[ ~\n]+بن[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+أسعد[ ~\n]+الأصبحي
000000001	@PID000001420	@PIDXXXXXXXXX	 الفقيه الفاضل أبو محمد الحسن بن علي بن الفقيه يحيى بن ألفيه فضل	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+محمد[ ~\n]+الحسن[ ~\n]+بن[ ~\n]+علي[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+يحيى[ ~\n]+بن[ ~\n]+ألفيه[ ~\n]+فضل
000000001	@PID000001419	@PIDXXXXXXXXX	 الفقيه الفاضل هارون بن عثمان بن محمد علي الحسائي ثم الحميري	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+هارون[ ~\n]+بن[ ~\n]+عثمان[ ~\n]+بن[ ~\n]+محمد[ ~\n]+علي[ ~\n]+الحسائي[ ~\n]+ثم[ ~\n]+الحميري
000000001	@PID000001418	@PIDXXXXXXXXX	 الفقيه الفاضل أبو عيسى محمد بن خليفة	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+أبو[ ~\n]+عيسى[ ~\n]+محمد[ ~\n]+بن[ ~\n]+خليفة
000000001	@PID000001417	@PIDXXXXXXXXX	 الفقيه شرف الدين احمد بن الفقيه علي الجنيد بن الفقيه أحمد بن الفقيه محمد بن منصور بن الجنيد	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+شرف[ ~\n]+الدين[ ~\n]+احمد[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+علي[ ~\n]+الجنيد[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+أحمد[ ~\n]+بن[ ~\n]+الفقيه[ ~\n]+محمد[ ~\n]+بن[ ~\n]+منصور[ ~\n]+بن[ ~\n]+الجنيد
000000001	@PID000001416	@PIDXXXXXXXXX	 الفقيه الفاضل إبراهيم بن عمر بن إبراهيم المذحجي الجبيري نسبة إلى جدله اسمه جبير تصغير جبر بالجيم والباء الموحدة.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الفاضل[ ~\n]+إبراهيم[ ~\n]+بن[ ~\n]+عمر[ ~\n]+بن[ ~\n]+إبراهيم[ ~\n]+المذحجي[ ~\n]+الجبيري[ ~\n]+نسبة[ ~\n]+إلى[ ~\n]+جدله[ ~\n]+اسمه[ ~\n]+جبير[ ~\n]+تصغير[ ~\n]+جبر[ ~\n]+بالجيم[ ~\n]+والباء[ ~\n]+الموحدة.
000000001	@PID000001415	@PIDXXXXXXXXX	 الفقيه البارع احمد بن أبي بكر المعروف بابن الأحنف.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+البارع[ ~\n]+احمد[ ~\n]+بن[ ~\n]+أبي[ ~\n]+بكر[ ~\n]+المعروف[ ~\n]+بابن[ ~\n]+الأحنف.
000000001	@PID000001414	@PIDXXXXXXXXX	 الفقيه الصالح العابد أبو عبد الله الحسين بن محمد بن أسيد بضم الهمزة وفتح السين وسكون الياء وآخره دال مهملة بن أسحم بفتح الهمزة ويكون السين وفتح الحاء المهملة وآخره ميم.	@P\d\d \w*[ ~\n]+الفقيه[ ~\n]+الصالح[ ~\n]+العابد[ ~\n]+أبو[ ~\n]+عبد[ ~\n]+الله[ ~\n]+الحسين[ ~\n]+بن[ ~\n]+محمد[ ~\n]+بن[ ~\n]+أسيد[ ~\n]+بضم[ ~\n]+الهمزة[ ~\n]+وفتح[ ~\n]+السين[ ~\n]+وسكون[ ~\n]+الياء[ ~\n]+وآخره[ ~\n]+دال[ ~\n]+مهملة[ ~\n]+بن[ ~\n]+أسحم[ ~\n]+بفتح[ ~\n]+الهمزة[ ~\n]+ويكون[ ~\n]+السين[ ~\n]+وفتح[ ~\n]+الحاء[ ~\n]+المهملة[ ~\n]+وآخره[ ~\n]+ميم.
